Date,Open,High,Low,Close,Volume,Symbol
2019-11-25,63.26895253287637,64.16725825293672,63.22319387946589,64.15039825439453,84020400,AAPL
2019-11-26,64.28767826489613,64.34066158536174,63.21838386975903,63.64947509765625,105207600,AAPL
2019-11-27,63.960142519969104,64.53814504778033,63.89512054291369,64.50442504882812,65235600,AAPL
2019-11-29,64.20578069417058,64.54294385633477,64.03719543828564,64.36231994628906,46617600,AAPL
2019-12-02,64.3671632819168,64.60318127783115,63.4471906663846,63.61817932128906,94487200,AAPL
2019-12-03,62.20929283970755,62.503108076906436,61.72281500581728,62.48384475708008,114430400,AAPL
2019-12-04,62.874008927329,63.413470229056855,62.780080924112625,63.035362243652344,67181600,AAPL
2019-12-05,63.52907152465446,64.03482016421954,63.273790207946085,63.96015548706055,74424400,AAPL
2019-12-06,64.41775022734338,65.26547627703798,64.37439487879905,65.19563293457031,106075600,AAPL
2019-12-09,65.02464975730112,65.21731244636744,63.79881557531118,64.28289031982422,128042400,AAPL
2019-12-10,64.68745273051618,65.04147593348435,64.02756829699055,64.65855407714844,90420400,AAPL
2019-12-11,64.73804673524272,65.28955405101115,64.66338940620615,65.21007537841797,78756800,AAPL
2019-12-12,64.48996114027678,65.64113724354316,64.3791805323222,65.376220703125,137310400,AAPL
2019-12-13,65.37622984964455,66.30102352499274,65.248589228168,66.26490020751953,133587600,AAPL
2019-12-16,66.71045505717711,67.62321027270899,66.70564106368182,67.39923095703125,128186000,AAPL
2019-12-17,67.32940214182528,67.85922811740664,67.143956803204,67.53170013427734,114158400,AAPL
2019-12-18,67.38476487826064,67.89051335467951,67.22100094482415,67.37031555175781,116028400,AAPL
2019-12-19,67.31252943237541,67.71712534090744,67.1800748008847,67.43775939941406,98369200,AAPL
2019-12-20,67.96998052350803,68.07112579194977,67.08612433708637,67.29805755615234,275978000,AAPL
2019-12-23,67.5605836287108,68.45647873677,67.52204963647512,68.39627075195312,98572000,AAPL
2019-12-24,68.56244109414793,68.61061041883474,68.13617123413715,68.46128845214844,48478800,AAPL
2019-12-26,68.59375403067095,69.83644770700805,68.56485537418061,69.81958770751953,93121200,AAPL
2019-12-27,70.11097540555924,70.79734773030748,69.38847976889915,69.79307556152344,146266000,AAPL
2019-12-30,69.7112155576161,70.48910541724575,68.69009042144484,70.20732879638672,144114400,AAPL
2019-12-31,69.82441870841632,70.7275386917613,69.72567670828415,70.7203140258789,100805600,AAPL
2020-01-02,71.34406195339083,72.39409318664748,71.09119131937346,72.3338851928711,135480400,AAPL
2020-01-03,71.56319785492231,72.3892495107853,71.40665858931894,71.63063049316406,146322800,AAPL
2020-01-06,70.75402846338375,72.23995764322866,70.5035611498287,72.20142364501953,118387200,AAPL
2020-01-07,72.211041164577,72.4663224088167,71.64268136784916,71.8618392944336,108872000,AAPL
2020-01-08,71.56562867701548,73.31888511458335,71.56562867701548,73.0178451538086,132079200,AAPL
2020-01-09,73.9932175310026,74.76147215954668,73.74275755557424,74.56880950927734,170108400,AAPL
2020-01-10,74.80241031619431,75.3009342510977,74.23645372460896,74.73738098144531,140644800,AAPL
2020-01-13,75.05287832688332,76.36059415429726,74.93486566437117,76.33409881591797,121532000,AAPL
2020-01-14,76.27148630079421,76.48100893453174,75.18051779267843,75.30333709716797,161954400,AAPL
2020-01-15,75.10344034713454,75.98247543934815,74.54952248725758,74.9806137084961,121923600,AAPL
2020-01-16,75.52248200660513,76.03064118697364,75.16123412136378,75.91985321044922,108829200,AAPL
2020-01-17,76.16789376021451,76.7627487799805,75.8620399276341,76.76034545898438,137816400,AAPL
2020-01-21,76.38948797518701,76.8302072165908,76.10289736234121,76.24017333984375,110843200,AAPL
2020-01-22,76.72425508723063,77.06382908812623,76.41840109404252,76.5123291015625,101832400,AAPL
2020-01-23,76.56530142477,76.96026202494508,76.01860816134078,76.88079071044922,104472000,AAPL
2020-01-24,77.1264093803084,77.86816833505755,76.4689357036674,76.65919494628906,146537600,AAPL
2020-01-27,74.67236453066312,75.08418516629278,73.42485661478304,74.40504455566406,161940000,AAPL
2020-01-28,75.28406920782065,76.68089158109271,75.18532722614749,76.50990295410156,162234000,AAPL
2020-01-29,78.13792264122904,78.95674973344263,77.39856685210137,78.1114273071289,216229200,AAPL
2020-01-30,77.19627805111793,78.05122856412287,76.76518678742532,77.99824523925781,126743200,AAPL
2020-01-31,77.29019858022654,77.71165450707113,74.24608645041388,74.53990173339844,199588400,AAPL
2020-02-03,73.28518127100233,75.49842813862173,72.78425389964323,74.33521270751953,173788400,AAPL
2020-02-04,75.93670624597806,76.97951249486786,75.53211041551288,76.78925323486328,136616400,AAPL
2020-02-05,77.91396003658885,78.21259669148851,76.81336346644713,77.41544342041016,118826800,AAPL
2020-02-06,77.68517600247516,78.32337929968051,77.12885469909907,78.32096862792969,105425600,AAPL
2020-02-07,77.82125391424971,78.06989925267796,76.76632167871378,77.2563705444336,117684000,AAPL
2020-02-10,75.84412606929361,77.6232681274414,75.76446618078532,77.6232681274414,109348800,AAPL
2020-02-11,78.11817322586252,78.19059132825674,76.93770658748598,77.15496826171875,94323200,AAPL
2020-02-12,77.60399867366895,78.99206907115294,77.60399867366895,78.98724365234375,113730400,AAPL
2020-02-13,78.26061390209061,78.75066279160559,78.0578358133656,78.42476654052734,94747600,AAPL
2020-02-14,78.39335362136931,78.69269890753361,77.93710493391231,78.44405364990234,80113600,AAPL
2020-02-18,76.12900107799734,77.1887659353896,75.94794846047884,77.0077133178711,152531200,AAPL
2020-02-19,77.24911404532844,78.3523297233802,77.24911404532844,78.12299346923828,93984000,AAPL
2020-02-20,77.88400744802773,78.3716398349872,76.81700080414447,77.321533203125,100566000,AAPL
2020-02-21,76.91599243144344,77.35776502195542,74.95579692410486,75.57137298583984,129554000,AAPL
2020-02-24,71.75962518984169,73.43013371315247,69.82115488187272,71.9817123413086,222195200,AAPL
2020-02-25,72.65040328612861,73.0318176639516,69.07280081018256,69.54353332519531,230673600,AAPL
2020-02-26,69.1693328941365,71.90926363042658,69.16209108503992,70.64672088623047,198054800,AAPL
2020-02-27,67.85852144500781,69.04139705399142,65.8934935311334,66.02867889404297,320605600,AAPL
